extractor,gpt_model,experiment,prompt_strategy,director_model,matcher_model,session_id,trace_file,round,object_num,basket_id,referring_expression,previous_referring_expression,re_words,relative_lexical_overlap,jaccard_lexical_overlap
gpt,gpt-5.5,Cameron-style,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron_123423_4,data/experiments/Cameron-style/gpt5.2-cameron/gpt5.2-cameron_123423_4/gpt5.2-cameron_123423_4_data.json,1,8,8,gray/black wicker basket with a single handle; has a lighter cream band around the bottom edge,,17,1.0,0.0
gpt,gpt-5.5,Cameron-style,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron_123423_4,data/experiments/Cameron-style/gpt5.2-cameron/gpt5.2-cameron_123423_4/gpt5.2-cameron_123423_4_data.json,1,9,9,"tall cylindrical basket (like a hamper) with two small loop handles near the top; vertical weave, medium brown",,18,1.0,0.0
gpt,gpt-5.5,Cameron-style,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron_123423_4,data/experiments/Cameron-style/gpt5.2-cameron/gpt5.2-cameron_123423_4/gpt5.2-cameron_123423_4_data.json,1,10,10,"shallow round tray-basket with a single handle; spiral weave in the base, light tan with some reddish bands",,19,1.0,0.0
gpt,gpt-5.5,Cameron-style,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron_123423_4,data/experiments/Cameron-style/gpt5.2-cameron/gpt5.2-cameron_123423_4/gpt5.2-cameron_123423_4_data.json,1,11,11,"chunky round open basket w/ two stubby side handles; kind of thick weave, darker brown, flares out a bit at the top",,22,1.0,0.0
gpt,gpt-5.5,Cameron-style,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron_123423_4,data/experiments/Cameron-style/gpt5.2-cameron/gpt5.2-cameron_123423_4/gpt5.2-cameron_123423_4_data.json,1,12,12,light brown oval basket w/ one handle; has a pointed/triangular dip in the rim on one side (like a little spout),,22,1.0,0.0
gpt,gpt-5.5,Cameron-style,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron_123423_4,data/experiments/Cameron-style/gpt5.2-cameron/gpt5.2-cameron_123423_4/gpt5.2-cameron_123423_4_data.json,2,1,1,oval picnic basket w tall center handle + a little hinged lid flap on one side (light tan wicker),"looks like a woven animal/duck shape—rounded body with a little head/beak sticking out on the right, kind of like a lidded duck basket",18,0.2222222222222222,0.1
gpt,gpt-5.5,Cameron-style,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron_123423_4,data/experiments/Cameron-style/gpt5.2-cameron/gpt5.2-cameron_123423_4/gpt5.2-cameron_123423_4_data.json,2,2,2,"tall cylindrical wicker hamper, kind of like a barrel, with 2 small loop handles near the rim","dark brown basket with a big thick arched handle; kind of bulb/rounded bottom, no lid",17,0.23529411764705882,0.13793103448275862
gpt,gpt-5.5,Cameron-style,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron_123423_4,data/experiments/Cameron-style/gpt5.2-cameron/gpt5.2-cameron_123423_4/gpt5.2-cameron_123423_4_data.json,2,3,3,round bulbous basket w a thick dark arched handle; looks like a little cauldron shape,rectangular picnic basket w/ a hinged lid flipped open + a tall center handle (like a classic picnic hamper),15,0.4,0.2222222222222222
gpt,gpt-5.5,Cameron-style,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron_123423_4,data/experiments/Cameron-style/gpt5.2-cameron/gpt5.2-cameron_123423_4/gpt5.2-cameron_123423_4_data.json,2,4,4,small rectangular low basket w big twisted-rope handle (light honey color),"small oval basket, light tan/white weave, with a single handle wrapped in white tape in a couple spots (handle has pale bands)",12,0.3333333333333333,0.12903225806451613
gpt,gpt-5.5,Cameron-style,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron_123423_4,data/experiments/Cameron-style/gpt5.2-cameron/gpt5.2-cameron_123423_4/gpt5.2-cameron_123423_4_data.json,2,5,5,dark gray/black wicker basket w lighter base + a gray handle (kinda two-tone),"squat rectangular basket w/ a thick twisted-rope style handle; tight checker weave, medium brown",14,0.2857142857142857,0.16
gpt,gpt-5.5,Cameron-style,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron_123423_4,data/experiments/Cameron-style/gpt5.2-cameron/gpt5.2-cameron_123423_4/gpt5.2-cameron_123423_4_data.json,2,6,6,"lidded duck-shaped basket (tan), like a whole duck body w beak/eye on the side","round lidded basket that’s a cat face—painted eyes/whiskers, little ears, sits on tiny feet",16,0.25,0.13793103448275862
gpt,gpt-5.5,Cameron-style,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron_123423_4,data/experiments/Cameron-style/gpt5.2-cameron/gpt5.2-cameron_123423_4/gpt5.2-cameron_123423_4_data.json,2,7,7,"round lidded basket shaped like a cat face (ears + whiskers), light straw color, sitting on 3 little feet",rectangular basket with a wide handle; greenish sides w/ vertical stripes and a braided band along the top edge,18,0.1111111111111111,0.05714285714285714
gpt,gpt-5.5,Cameron-style,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron_123423_4,data/experiments/Cameron-style/gpt5.2-cameron/gpt5.2-cameron_123423_4/gpt5.2-cameron_123423_4_data.json,2,8,8,shallow round tray-basket w a single thin handle over top; spiral weave pattern (light tan),gray/black wicker basket with a single handle; has a lighter cream band around the bottom edge,16,0.25,0.13793103448275862
gpt,gpt-5.5,Cameron-style,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron_123423_4,data/experiments/Cameron-style/gpt5.2-cameron/gpt5.2-cameron_123423_4/gpt5.2-cameron_123423_4_data.json,2,9,9,rectangular basket w tall handle; greenish/teal woven sides with a tan braided band across the top front,"tall cylindrical basket (like a hamper) with two small loop handles near the top; vertical weave, medium brown",18,0.3333333333333333,0.2
gpt,gpt-5.5,Cameron-style,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron_123423_4,data/experiments/Cameron-style/gpt5.2-cameron/gpt5.2-cameron_123423_4/gpt5.2-cameron_123423_4_data.json,2,10,10,"big round tub basket, tight weave, with 2 small loop handles sticking up on opposite sides (no long handle)","shallow round tray-basket with a single handle; spiral weave in the base, light tan with some reddish bands",19,0.2631578947368421,0.15151515151515152
gpt,gpt-5.5,Cameron-style,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron_123423_4,data/experiments/Cameron-style/gpt5.2-cameron/gpt5.2-cameron_123423_4/gpt5.2-cameron_123423_4_data.json,2,11,11,oval basket w tall handle; has white bands and little red/purple wrap bits where handle meets the sides,"chunky round open basket w/ two stubby side handles; kind of thick weave, darker brown, flares out a bit at the top",19,0.15789473684210525,0.07894736842105263
gpt,gpt-5.5,Cameron-style,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron_123423_4,data/experiments/Cameron-style/gpt5.2-cameron/gpt5.2-cameron_123423_4/gpt5.2-cameron_123423_4_data.json,2,12,12,"plain light-brown rectangular basket w one thick handle; open weave sides (no lid, no color accents)",light brown oval basket w/ one handle; has a pointed/triangular dip in the rim on one side (like a little spout),17,0.35294117647058826,0.18181818181818182
gpt,gpt-5.5,Cameron-style,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron_123423_4,data/experiments/Cameron-style/gpt5.2-cameron/gpt5.2-cameron_123423_4/gpt5.2-cameron_123423_4_data.json,3,1,1,"basket w/ big arch handle, greenish woven body w/ tan rim/base (rectangular-ish)",oval picnic basket w tall center handle + a little hinged lid flap on one side (light tan wicker),14,0.2857142857142857,0.14285714285714285
gpt,gpt-5.5,Cameron-style,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron_123423_4,data/experiments/Cameron-style/gpt5.2-cameron/gpt5.2-cameron_123423_4/gpt5.2-cameron_123423_4_data.json,3,2,2,white wicker oval w/ tall handle; handle has white wrap + little red bands near the sides,"tall cylindrical wicker hamper, kind of like a barrel, with 2 small loop handles near the rim",16,0.25,0.13793103448275862
gpt,gpt-5.5,Cameron-style,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron_123423_4,data/experiments/Cameron-style/gpt5.2-cameron/gpt5.2-cameron_123423_4/gpt5.2-cameron_123423_4_data.json,3,3,3,round lidded basket that’s a cat face (ears/whiskers),round bulbous basket w a thick dark arched handle; looks like a little cauldron shape,10,0.3,0.13636363636363635
gpt,gpt-5.5,Cameron-style,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron_123423_4,data/experiments/Cameron-style/gpt5.2-cameron/gpt5.2-cameron_123423_4/gpt5.2-cameron_123423_4_data.json,3,4,4,"mouse-shaped lidded basket (side profile), little eye + tail-ish handle on top",small rectangular low basket w big twisted-rope handle (light honey color),13,0.15384615384615385,0.08695652173913043
gpt,gpt-5.5,Cameron-style,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron_123423_4,data/experiments/Cameron-style/gpt5.2-cameron/gpt5.2-cameron_123423_4/gpt5.2-cameron_123423_4_data.json,3,5,5,"light tan oval basket w/ one big handle; open top, kind of tall sides, no lid; deeper oval tote. light tan, tight weave, handle attached at the sides; no dark stripes (pretty uniform color).",dark gray/black wicker basket w lighter base + a gray handle (kinda two-tone),34,0.11764705882352941,0.09090909090909091
gpt,gpt-5.5,Cameron-style,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron_123423_4,data/experiments/Cameron-style/gpt5.2-cameron/gpt5.2-cameron_123423_4/gpt5.2-cameron_123423_4_data.json,3,6,6,tall cylindrical brown basket w/ 2 small loop handles near the rim (like a hamper),"lidded duck-shaped basket (tan), like a whole duck body w beak/eye on the side",15,0.3333333333333333,0.19230769230769232
gpt,gpt-5.5,Cameron-style,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron_123423_4,data/experiments/Cameron-style/gpt5.2-cameron/gpt5.2-cameron_123423_4/gpt5.2-cameron_123423_4_data.json,3,7,7,"round brown basket w/ thick dark handle (single arch), kind of bulbous like a cauldron","round lidded basket shaped like a cat face (ears + whiskers), light straw color, sitting on 3 little feet",15,0.26666666666666666,0.13793103448275862
gpt,gpt-5.5,Cameron-style,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron_123423_4,data/experiments/Cameron-style/gpt5.2-cameron/gpt5.2-cameron_123423_4/gpt5.2-cameron_123423_4_data.json,3,8,8,dark gray/black oval basket w/ one arch handle; has a row of white vertical slats/stripes around the middle,shallow round tray-basket w a single thin handle over top; spiral weave pattern (light tan),20,0.2,0.125
gpt,gpt-5.5,Cameron-style,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron_123423_4,data/experiments/Cameron-style/gpt5.2-cameron/gpt5.2-cameron_123423_4/gpt5.2-cameron_123423_4_data.json,3,9,9,"small rectangular honey-brown basket w/ twisted rope handle (single arch), tight square weave",rectangular basket w tall handle; greenish/teal woven sides with a tan braided band across the top front,14,0.2857142857142857,0.14285714285714285
gpt,gpt-5.5,Cameron-style,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron_123423_4,data/experiments/Cameron-style/gpt5.2-cameron/gpt5.2-cameron_123423_4/gpt5.2-cameron_123423_4_data.json,3,10,10,"big round tub basket, no lid, with 2 short handles sticking up (one each side), chunky weave","big round tub basket, tight weave, with 2 small loop handles sticking up on opposite sides (no long handle)",17,0.6470588235294118,0.44
gpt,gpt-5.5,Cameron-style,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron_123423_4,data/experiments/Cameron-style/gpt5.2-cameron/gpt5.2-cameron_123423_4/gpt5.2-cameron_123423_4_data.json,3,11,11,"shallow round tray basket w/ one handle; spiral weave center, light tan w/ a darker reddish band around the rim",oval basket w tall handle; has white bands and little red/purple wrap bits where handle meets the sides,20,0.2,0.11428571428571428
gpt,gpt-5.5,Cameron-style,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron_123423_4,data/experiments/Cameron-style/gpt5.2-cameron/gpt5.2-cameron_123423_4/gpt5.2-cameron_123423_4_data.json,3,12,12,rectangular picnic basket w/ a lid + one tall handle; lid is kind of slanted/triangular on top,"plain light-brown rectangular basket w one thick handle; open weave sides (no lid, no color accents)",17,0.35294117647058826,0.21428571428571427
gpt,gpt-5.5,Cameron-style,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron_123423_4,data/experiments/Cameron-style/gpt5.2-cameron/gpt5.2-cameron_123423_4/gpt5.2-cameron_123423_4_data.json,4,1,1,"shallow oval tray w one tall handle, light tan w darker brown rim/weave","basket w/ big arch handle, greenish woven body w/ tan rim/base (rectangular-ish)",14,0.35714285714285715,0.21739130434782608
gpt,gpt-5.5,Cameron-style,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron_123423_4,data/experiments/Cameron-style/gpt5.2-cameron/gpt5.2-cameron_123423_4/gpt5.2-cameron_123423_4_data.json,4,2,2,"small rectangular, tight square-weave, big arched handle (kinda orange/brown)",white wicker oval w/ tall handle; handle has white wrap + little red bands near the sides,11,0.09090909090909091,0.038461538461538464
gpt,gpt-5.5,Cameron-style,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron_123423_4,data/experiments/Cameron-style/gpt5.2-cameron/gpt5.2-cameron_123423_4/gpt5.2-cameron_123423_4_data.json,4,3,3,"lidded duck-shaped basket (side view, beak sticking out)",round lidded basket that’s a cat face (ears/whiskers),9,0.2222222222222222,0.11764705882352941
gpt,gpt-5.5,Cameron-style,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron_123423_4,data/experiments/Cameron-style/gpt5.2-cameron/gpt5.2-cameron_123423_4/gpt5.2-cameron_123423_4_data.json,4,4,4,rectangular green/teal wicker w tan braided rim + handle,"mouse-shaped lidded basket (side profile), little eye + tail-ish handle on top",9,0.1111111111111111,0.047619047619047616
gpt,gpt-5.5,Cameron-style,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron_123423_4,data/experiments/Cameron-style/gpt5.2-cameron/gpt5.2-cameron_123423_4/gpt5.2-cameron_123423_4_data.json,4,5,5,round chunky weave tub w two little ear handles (no big handle),"light tan oval basket w/ one big handle; open top, kind of tall sides, no lid; deeper oval tote. light tan, tight weave, handle attached at the sides; no dark stripes (pretty uniform color).",12,0.4166666666666667,0.12195121951219512
gpt,gpt-5.5,Cameron-style,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron_123423_4,data/experiments/Cameron-style/gpt5.2-cameron/gpt5.2-cameron_123423_4/gpt5.2-cameron_123423_4_data.json,4,6,6,round brown bucket basket w one thick dark handle across top (kinda shiny),tall cylindrical brown basket w/ 2 small loop handles near the rim (like a hamper),13,0.23076923076923078,0.12
gpt,gpt-5.5,Cameron-style,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron_123423_4,data/experiments/Cameron-style/gpt5.2-cameron/gpt5.2-cameron_123423_4/gpt5.2-cameron_123423_4_data.json,4,7,7,"tall cylindrical hamper, vertical slats, two small loop handles near top","round brown basket w/ thick dark handle (single arch), kind of bulbous like a cauldron",11,0.0,0.0
gpt,gpt-5.5,Cameron-style,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron_123423_4,data/experiments/Cameron-style/gpt5.2-cameron/gpt5.2-cameron_123423_4/gpt5.2-cameron_123423_4_data.json,4,8,8,"picnic basket w lid + strap, handle on top, kind of boxy/rectangular",dark gray/black oval basket w/ one arch handle; has a row of white vertical slats/stripes around the middle,12,0.3333333333333333,0.14285714285714285
gpt,gpt-5.5,Cameron-style,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron_123423_4,data/experiments/Cameron-style/gpt5.2-cameron/gpt5.2-cameron_123423_4/gpt5.2-cameron_123423_4_data.json,4,9,9,"round cat-face basket (front view, ears + whiskers)","small rectangular honey-brown basket w/ twisted rope handle (single arch), tight square weave",8,0.125,0.047619047619047616
gpt,gpt-5.5,Cameron-style,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron_123423_4,data/experiments/Cameron-style/gpt5.2-cameron/gpt5.2-cameron_123423_4/gpt5.2-cameron_123423_4_data.json,4,10,10,oval white-ish wicker w tall handle + red ties on the sides,"big round tub basket, no lid, with 2 short handles sticking up (one each side), chunky weave",12,0.0,0.0
gpt,gpt-5.5,Cameron-style,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron_123423_4,data/experiments/Cameron-style/gpt5.2-cameron/gpt5.2-cameron_123423_4/gpt5.2-cameron_123423_4_data.json,4,11,11,"squat oval light-brown basket, open top, thick rim + one handle (no lid)","shallow round tray basket w/ one handle; spiral weave center, light tan w/ a darker reddish band around the rim",13,0.38461538461538464,0.17857142857142858
gpt,gpt-5.5,Cameron-style,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron_123423_4,data/experiments/Cameron-style/gpt5.2-cameron/gpt5.2-cameron_123423_4/gpt5.2-cameron_123423_4_data.json,4,12,12,"dark gray/black wicker, squat rectangle, big arched handle, lighter base stripe",rectangular picnic basket w/ a lid + one tall handle; lid is kind of slanted/triangular on top,12,0.08333333333333333,0.03571428571428571
gpt,gpt-5.5,Cameron-style,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron_123423_5,data/experiments/Cameron-style/gpt5.2-cameron/gpt5.2-cameron_123423_5/gpt5.2-cameron_123423_5_data.json,1,1,1,"looks like a woven animal/duck shape w a little head/beak on the right, kind of lidded body",,19,1.0,0.0
gpt,gpt-5.5,Cameron-style,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron_123423_5,data/experiments/Cameron-style/gpt5.2-cameron/gpt5.2-cameron_123423_5/gpt5.2-cameron_123423_5_data.json,1,2,2,classic round brown basket w a big dark arched handle (almost black),,12,1.0,0.0
gpt,gpt-5.5,Cameron-style,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron_123423_5,data/experiments/Cameron-style/gpt5.2-cameron/gpt5.2-cameron_123423_5/gpt5.2-cameron_123423_5_data.json,1,3,3,rectangular picnic basket w a tall center handle and a hinged lid flipped open to the right side,,18,1.0,0.0
gpt,gpt-5.5,Cameron-style,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron_123423_5,data/experiments/Cameron-style/gpt5.2-cameron/gpt5.2-cameron_123423_5/gpt5.2-cameron_123423_5_data.json,1,4,4,"light tan/white oval basket, kind of shallow, with a handle wrapped in white tape and little reddish bands near the sides",,22,1.0,0.0
gpt,gpt-5.5,Cameron-style,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron_123423_5,data/experiments/Cameron-style/gpt5.2-cameron/gpt5.2-cameron_123423_5/gpt5.2-cameron_123423_5_data.json,1,5,5,"squat rectangular basket w thick twisted-rope handle; tight checker weave, warm brown",,13,1.0,0.0
gpt,gpt-5.5,Cameron-style,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron_123423_5,data/experiments/Cameron-style/gpt5.2-cameron/gpt5.2-cameron_123423_5/gpt5.2-cameron_123423_5_data.json,1,6,6,"round lidded basket that’s a cat face (ears + whiskers), sitting on little feet",,14,1.0,0.0
gpt,gpt-5.5,Cameron-style,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron_123423_5,data/experiments/Cameron-style/gpt5.2-cameron/gpt5.2-cameron_123423_5/gpt5.2-cameron_123423_5_data.json,1,7,7,rectangular basket w a wide handle; greenish/teal vertical weave on the sides and a braided rim,,17,1.0,0.0
gpt,gpt-5.5,Cameron-style,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron_123423_5,data/experiments/Cameron-style/gpt5.2-cameron/gpt5.2-cameron_123423_5/gpt5.2-cameron_123423_5_data.json,1,8,8,"dark gray/black wicker basket, oval-ish, with a thick dark handle and a lighter (whitish) band around the bottom",,20,1.0,0.0
gpt,gpt-5.5,Cameron-style,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron_123423_5,data/experiments/Cameron-style/gpt5.2-cameron/gpt5.2-cameron_123423_5/gpt5.2-cameron_123423_5_data.json,1,9,9,"tall cylindrical brown basket, kind of like a hamper, with two small loop handles near the top",,17,1.0,0.0
gpt,gpt-5.5,Cameron-style,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron_123423_5,data/experiments/Cameron-style/gpt5.2-cameron/gpt5.2-cameron_123423_5/gpt5.2-cameron_123423_5_data.json,1,10,10,"shallow round tray-basket w one handle; spiral weave on the base, pale tan w some reddish tones; shallow round tray w one handle; spiral-coil base, pale tan w a bit of reddish tint",,35,1.0,0.0
gpt,gpt-5.5,Cameron-style,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron_123423_5,data/experiments/Cameron-style/gpt5.2-cameron/gpt5.2-cameron_123423_5/gpt5.2-cameron_123423_5_data.json,1,11,11,"chunky round open basket w two stubby side handles (no top handle), kind of bulging shape, darker tan weave",,19,1.0,0.0
gpt,gpt-5.5,Cameron-style,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron_123423_5,data/experiments/Cameron-style/gpt5.2-cameron/gpt5.2-cameron_123423_5/gpt5.2-cameron_123423_5_data.json,1,12,12,light brown oval basket w a single arched handle; has a pointed/triangular dip in the rim on one side (like a spout),,23,1.0,0.0
gpt,gpt-5.5,Cameron-style,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron_123423_5,data/experiments/Cameron-style/gpt5.2-cameron/gpt5.2-cameron_123423_5/gpt5.2-cameron_123423_5_data.json,2,1,1,oval picnic basket w tall center handle + a little hinged lid flap on one side (light tan),"looks like a woven animal/duck shape w a little head/beak on the right, kind of lidded body",17,0.23529411764705882,0.125
gpt,gpt-5.5,Cameron-style,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron_123423_5,data/experiments/Cameron-style/gpt5.2-cameron/gpt5.2-cameron_123423_5/gpt5.2-cameron_123423_5_data.json,2,2,2,"tall cylindrical wicker hamper, kind of like a barrel, with 2 small loop handles near the rim",classic round brown basket w a big dark arched handle (almost black),17,0.058823529411764705,0.03571428571428571
gpt,gpt-5.5,Cameron-style,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron_123423_5,data/experiments/Cameron-style/gpt5.2-cameron/gpt5.2-cameron_123423_5/gpt5.2-cameron_123423_5_data.json,2,3,3,round bulbous basket w a thick dark arched handle (almost black) and a lighter band around the rim,rectangular picnic basket w a tall center handle and a hinged lid flipped open to the right side,18,0.3888888888888889,0.2413793103448276
gpt,gpt-5.5,Cameron-style,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron_123423_5,data/experiments/Cameron-style/gpt5.2-cameron/gpt5.2-cameron_123423_5/gpt5.2-cameron_123423_5_data.json,2,4,4,"small rectangular low basket, chunky twisted handle, tight checker weave (golden tan)","light tan/white oval basket, kind of shallow, with a handle wrapped in white tape and little reddish bands near the sides",12,0.25,0.0967741935483871
gpt,gpt-5.5,Cameron-style,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron_123423_5,data/experiments/Cameron-style/gpt5.2-cameron/gpt5.2-cameron_123423_5/gpt5.2-cameron_123423_5_data.json,2,5,5,dark gray/black wicker basket w a pale/white base band + gray handle,"squat rectangular basket w thick twisted-rope handle; tight checker weave, warm brown",13,0.23076923076923078,0.13043478260869565
gpt,gpt-5.5,Cameron-style,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron_123423_5,data/experiments/Cameron-style/gpt5.2-cameron/gpt5.2-cameron_123423_5/gpt5.2-cameron_123423_5_data.json,2,6,6,"lidded duck-shaped basket (tan), head on the right w a little blue eye","round lidded basket that’s a cat face (ears + whiskers), sitting on little feet",14,0.35714285714285715,0.21739130434782608
gpt,gpt-5.5,Cameron-style,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron_123423_5,data/experiments/Cameron-style/gpt5.2-cameron/gpt5.2-cameron_123423_5/gpt5.2-cameron_123423_5_data.json,2,7,7,"round lidded animal basket viewed from top—looks like a cat face w ears + red eyes, sitting on 3 little feet",rectangular basket w a wide handle; greenish/teal vertical weave on the sides and a braided rim,21,0.19047619047619047,0.11764705882352941
gpt,gpt-5.5,Cameron-style,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron_123423_5,data/experiments/Cameron-style/gpt5.2-cameron/gpt5.2-cameron_123423_5/gpt5.2-cameron_123423_5_data.json,2,8,8,"shallow round tray-basket w a single thin handle; spiral weave center, light tan w darker rim","dark gray/black wicker basket, oval-ish, with a thick dark handle and a lighter (whitish) band around the bottom",17,0.17647058823529413,0.08823529411764706
gpt,gpt-5.5,Cameron-style,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron_123423_5,data/experiments/Cameron-style/gpt5.2-cameron/gpt5.2-cameron_123423_5/gpt5.2-cameron_123423_5_data.json,2,9,9,"rectangular basket w greenish sides + tan top/bottom bands, and a braided-looking handle","tall cylindrical brown basket, kind of like a hamper, with two small loop handles near the top",14,0.21428571428571427,0.10714285714285714
gpt,gpt-5.5,Cameron-style,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron_123423_5,data/experiments/Cameron-style/gpt5.2-cameron/gpt5.2-cameron_123423_5/gpt5.2-cameron_123423_5_data.json,2,10,10,"big round tub basket, very tight weave, two small ear handles sticking up (no long handle)","shallow round tray-basket w one handle; spiral weave on the base, pale tan w some reddish tones; shallow round tray w one handle; spiral-coil base, pale tan w a bit of reddish tint",16,0.25,0.0851063829787234
gpt,gpt-5.5,Cameron-style,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron_123423_5,data/experiments/Cameron-style/gpt5.2-cameron/gpt5.2-cameron_123423_5/gpt5.2-cameron_123423_5_data.json,2,11,11,small oval basket w tall handle; handle has colored fabric wraps (red/purple) near the sides,"chunky round open basket w two stubby side handles (no top handle), kind of bulging shape, darker tan weave",16,0.1875,0.09375
gpt,gpt-5.5,Cameron-style,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron_123423_5,data/experiments/Cameron-style/gpt5.2-cameron/gpt5.2-cameron_123423_5/gpt5.2-cameron_123423_5_data.json,2,12,12,light brown rectangular-ish basket w one tall handle; open slat sides (kinda like a picnic basket but no lid),light brown oval basket w a single arched handle; has a pointed/triangular dip in the rim on one side (like a spout),20,0.4,0.22857142857142856
gpt,gpt-5.5,Cameron-style,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron_123423_5,data/experiments/Cameron-style/gpt5.2-cameron/gpt5.2-cameron_123423_5/gpt5.2-cameron_123423_5_data.json,3,1,1,rectangular tote w one big handle; greenish/teal weave on the sides with tan rim/base,oval picnic basket w tall center handle + a little hinged lid flap on one side (light tan),16,0.3125,0.17857142857142858
gpt,gpt-5.5,Cameron-style,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron_123423_5,data/experiments/Cameron-style/gpt5.2-cameron/gpt5.2-cameron_123423_5/gpt5.2-cameron_123423_5_data.json,3,2,2,small oval wicker w tall handle; handle has white wrap at top + little red ties on the sides,"tall cylindrical wicker hamper, kind of like a barrel, with 2 small loop handles near the rim",18,0.2222222222222222,0.12903225806451613
gpt,gpt-5.5,Cameron-style,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron_123423_5,data/experiments/Cameron-style/gpt5.2-cameron/gpt5.2-cameron_123423_5/gpt5.2-cameron_123423_5_data.json,3,3,3,round lidded basket shaped like a cat head (face/ears on lid),round bulbous basket w a thick dark arched handle (almost black) and a lighter band around the rim,12,0.25,0.1111111111111111
