extractor,gpt_model,experiment,session_prefix,prompt_strategy,director_model,matcher_model,session_id,trace_file,round,object_num,basket_id,referring_expression,previous_referring_expression,re_words,relative_lexical_overlap,jaccard_lexical_overlap
gpt,gpt-5.5,Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_3,data/experiments/Cameron/2026-05-15/gpt5.5-cameron/gpt5.5-cameron-emnlp-2_170010_3/gpt5.5-cameron-emnlp-2_170010_3_data.json,3,4,images/076.png,fish,fish,1,1.0,1.0
gpt,gpt-5.5,Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_3,data/experiments/Cameron/2026-05-15/gpt5.5-cameron/gpt5.5-cameron-emnlp-2_170010_3/gpt5.5-cameron-emnlp-2_170010_3_data.json,3,5,images/017.png,pink arched,pink arched,2,1.0,1.0
gpt,gpt-5.5,Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_3,data/experiments/Cameron/2026-05-15/gpt5.5-cameron/gpt5.5-cameron-emnlp-2_170010_3/gpt5.5-cameron-emnlp-2_170010_3_data.json,3,6,images/037.png,tall cylinder,tall cylinder,2,1.0,1.0
gpt,gpt-5.5,Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_3,data/experiments/Cameron/2026-05-15/gpt5.5-cameron/gpt5.5-cameron-emnlp-2_170010_3/gpt5.5-cameron-emnlp-2_170010_3_data.json,3,7,images/001.png,dark bucket,dark bucket,2,1.0,1.0
gpt,gpt-5.5,Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_3,data/experiments/Cameron/2026-05-15/gpt5.5-cameron/gpt5.5-cameron-emnlp-2_170010_3/gpt5.5-cameron-emnlp-2_170010_3_data.json,3,8,images/040.png,gray striped,gray striped black handle,2,1.0,0.5
gpt,gpt-5.5,Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_3,data/experiments/Cameron/2026-05-15/gpt5.5-cameron/gpt5.5-cameron-emnlp-2_170010_3/gpt5.5-cameron-emnlp-2_170010_3_data.json,3,9,images/022.png,twisted square,twisted handle square,2,1.0,0.6666666666666666
gpt,gpt-5.5,Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_3,data/experiments/Cameron/2026-05-15/gpt5.5-cameron/gpt5.5-cameron-emnlp-2_170010_3/gpt5.5-cameron-emnlp-2_170010_3_data.json,3,10,images/065.png,deep oval,deep oval side handles,2,1.0,0.5
gpt,gpt-5.5,Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_3,data/experiments/Cameron/2026-05-15/gpt5.5-cameron/gpt5.5-cameron-emnlp-2_170010_3/gpt5.5-cameron-emnlp-2_170010_3_data.json,3,11,images/019.png,flat tray,flat tray,2,1.0,1.0
gpt,gpt-5.5,Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_3,data/experiments/Cameron/2026-05-15/gpt5.5-cameron/gpt5.5-cameron-emnlp-2_170010_3/gpt5.5-cameron-emnlp-2_170010_3_data.json,3,12,images/015.png,picnic open,"rectangular picnic basket, lid open",2,1.0,0.4
gpt,gpt-5.5,Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_3,data/experiments/Cameron/2026-05-15/gpt5.5-cameron/gpt5.5-cameron-emnlp-2_170010_3/gpt5.5-cameron-emnlp-2_170010_3_data.json,4,1,images/019.png,flat tray,flat tray,2,1.0,1.0
gpt,gpt-5.5,Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_3,data/experiments/Cameron/2026-05-15/gpt5.5-cameron/gpt5.5-cameron-emnlp-2_170010_3/gpt5.5-cameron-emnlp-2_170010_3_data.json,4,2,images/022.png,twisted square,twisted square,2,1.0,1.0
gpt,gpt-5.5,Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_3,data/experiments/Cameron/2026-05-15/gpt5.5-cameron/gpt5.5-cameron-emnlp-2_170010_3/gpt5.5-cameron-emnlp-2_170010_3_data.json,4,3,images/076.png,fish,fish,1,1.0,1.0
gpt,gpt-5.5,Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_3,data/experiments/Cameron/2026-05-15/gpt5.5-cameron/gpt5.5-cameron-emnlp-2_170010_3/gpt5.5-cameron-emnlp-2_170010_3_data.json,4,4,images/012.png,green rectangular,green rectangular,2,1.0,1.0
gpt,gpt-5.5,Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_3,data/experiments/Cameron/2026-05-15/gpt5.5-cameron/gpt5.5-cameron-emnlp-2_170010_3/gpt5.5-cameron-emnlp-2_170010_3_data.json,4,5,images/065.png,deep oval,deep oval,2,1.0,1.0
gpt,gpt-5.5,Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_3,data/experiments/Cameron/2026-05-15/gpt5.5-cameron/gpt5.5-cameron-emnlp-2_170010_3/gpt5.5-cameron-emnlp-2_170010_3_data.json,4,6,images/001.png,dark bucket,dark bucket,2,1.0,1.0
gpt,gpt-5.5,Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_3,data/experiments/Cameron/2026-05-15/gpt5.5-cameron/gpt5.5-cameron-emnlp-2_170010_3/gpt5.5-cameron-emnlp-2_170010_3_data.json,4,7,images/037.png,tall cylinder,tall cylinder,2,1.0,1.0
gpt,gpt-5.5,Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_3,data/experiments/Cameron/2026-05-15/gpt5.5-cameron/gpt5.5-cameron-emnlp-2_170010_3/gpt5.5-cameron-emnlp-2_170010_3_data.json,4,8,images/015.png,picnic open,picnic open,2,1.0,1.0
gpt,gpt-5.5,Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_3,data/experiments/Cameron/2026-05-15/gpt5.5-cameron/gpt5.5-cameron-emnlp-2_170010_3/gpt5.5-cameron-emnlp-2_170010_3_data.json,4,9,images/033.png,cat face,cat face,2,1.0,1.0
gpt,gpt-5.5,Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_3,data/experiments/Cameron/2026-05-15/gpt5.5-cameron/gpt5.5-cameron-emnlp-2_170010_3/gpt5.5-cameron-emnlp-2_170010_3_data.json,4,10,images/009.png,small white/tan,small white/tan,3,1.0,1.0
gpt,gpt-5.5,Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_3,data/experiments/Cameron/2026-05-15/gpt5.5-cameron/gpt5.5-cameron-emnlp-2_170010_3/gpt5.5-cameron-emnlp-2_170010_3_data.json,4,11,images/017.png,pink arched,pink arched,2,1.0,1.0
gpt,gpt-5.5,Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_3,data/experiments/Cameron/2026-05-15/gpt5.5-cameron/gpt5.5-cameron-emnlp-2_170010_3/gpt5.5-cameron-emnlp-2_170010_3_data.json,4,12,images/040.png,gray striped,gray striped,2,1.0,1.0
gpt,gpt-5.5,Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_3,data/experiments/Cameron/2026-05-15/gpt5.5-cameron/gpt5.5-cameron-emnlp-2_170010_3/gpt5.5-cameron-emnlp-2_170010_3_data.json,5,1,images/040.png,gray striped,gray striped,2,1.0,1.0
gpt,gpt-5.5,Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_3,data/experiments/Cameron/2026-05-15/gpt5.5-cameron/gpt5.5-cameron-emnlp-2_170010_3/gpt5.5-cameron-emnlp-2_170010_3_data.json,5,2,images/009.png,small white/tan,small white/tan,3,1.0,1.0
gpt,gpt-5.5,Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_3,data/experiments/Cameron/2026-05-15/gpt5.5-cameron/gpt5.5-cameron-emnlp-2_170010_3/gpt5.5-cameron-emnlp-2_170010_3_data.json,5,3,images/065.png,deep oval,deep oval,2,1.0,1.0
gpt,gpt-5.5,Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_3,data/experiments/Cameron/2026-05-15/gpt5.5-cameron/gpt5.5-cameron-emnlp-2_170010_3/gpt5.5-cameron-emnlp-2_170010_3_data.json,5,4,images/001.png,dark bucket,dark bucket,2,1.0,1.0
gpt,gpt-5.5,Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_3,data/experiments/Cameron/2026-05-15/gpt5.5-cameron/gpt5.5-cameron-emnlp-2_170010_3/gpt5.5-cameron-emnlp-2_170010_3_data.json,5,5,images/037.png,tall cylinder,tall cylinder,2,1.0,1.0
gpt,gpt-5.5,Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_3,data/experiments/Cameron/2026-05-15/gpt5.5-cameron/gpt5.5-cameron-emnlp-2_170010_3/gpt5.5-cameron-emnlp-2_170010_3_data.json,5,6,images/022.png,twisted square,twisted square,2,1.0,1.0
gpt,gpt-5.5,Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_3,data/experiments/Cameron/2026-05-15/gpt5.5-cameron/gpt5.5-cameron-emnlp-2_170010_3/gpt5.5-cameron-emnlp-2_170010_3_data.json,5,7,images/017.png,pink arched,pink arched,2,1.0,1.0
gpt,gpt-5.5,Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_3,data/experiments/Cameron/2026-05-15/gpt5.5-cameron/gpt5.5-cameron-emnlp-2_170010_3/gpt5.5-cameron-emnlp-2_170010_3_data.json,5,8,images/076.png,fish,fish,1,1.0,1.0
gpt,gpt-5.5,Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_3,data/experiments/Cameron/2026-05-15/gpt5.5-cameron/gpt5.5-cameron-emnlp-2_170010_3/gpt5.5-cameron-emnlp-2_170010_3_data.json,5,9,images/033.png,cat face,cat face,2,1.0,1.0
gpt,gpt-5.5,Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_3,data/experiments/Cameron/2026-05-15/gpt5.5-cameron/gpt5.5-cameron-emnlp-2_170010_3/gpt5.5-cameron-emnlp-2_170010_3_data.json,5,10,images/015.png,picnic open,picnic open,2,1.0,1.0
gpt,gpt-5.5,Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_3,data/experiments/Cameron/2026-05-15/gpt5.5-cameron/gpt5.5-cameron-emnlp-2_170010_3/gpt5.5-cameron-emnlp-2_170010_3_data.json,5,11,images/019.png,flat tray,flat tray,2,1.0,1.0
gpt,gpt-5.5,Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_3,data/experiments/Cameron/2026-05-15/gpt5.5-cameron/gpt5.5-cameron-emnlp-2_170010_3/gpt5.5-cameron-emnlp-2_170010_3_data.json,5,12,images/012.png,green rectangular,green rectangular,2,1.0,1.0
gpt,gpt-5.5,Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_4,data/experiments/Cameron/2026-05-15/gpt5.5-cameron/gpt5.5-cameron-emnlp-2_170010_4/gpt5.5-cameron-emnlp-2_170010_4_data.json,1,1,images/076.png,rabbit-shaped basket,,3,1.0,0.0
gpt,gpt-5.5,Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_4,data/experiments/Cameron/2026-05-15/gpt5.5-cameron/gpt5.5-cameron-emnlp-2_170010_4/gpt5.5-cameron-emnlp-2_170010_4_data.json,1,2,images/001.png,"round brown basket, dark handle",,5,1.0,0.0
gpt,gpt-5.5,Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_4,data/experiments/Cameron/2026-05-15/gpt5.5-cameron/gpt5.5-cameron-emnlp-2_170010_4/gpt5.5-cameron-emnlp-2_170010_4_data.json,1,3,images/015.png,"rectangular picnic basket, tall middle handle",,6,1.0,0.0
gpt,gpt-5.5,Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_4,data/experiments/Cameron/2026-05-15/gpt5.5-cameron/gpt5.5-cameron-emnlp-2_170010_4/gpt5.5-cameron-emnlp-2_170010_4_data.json,1,4,images/009.png,"small white-brown basket, arch handle",,6,1.0,0.0
gpt,gpt-5.5,Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_4,data/experiments/Cameron/2026-05-15/gpt5.5-cameron/gpt5.5-cameron-emnlp-2_170010_4/gpt5.5-cameron-emnlp-2_170010_4_data.json,1,5,images/022.png,"low rectangle basket, twisted rope handle",,6,1.0,0.0
gpt,gpt-5.5,Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_4,data/experiments/Cameron/2026-05-15/gpt5.5-cameron/gpt5.5-cameron-emnlp-2_170010_4/gpt5.5-cameron-emnlp-2_170010_4_data.json,1,6,images/033.png,round cat-face basket,,4,1.0,0.0
gpt,gpt-5.5,Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_4,data/experiments/Cameron/2026-05-15/gpt5.5-cameron/gpt5.5-cameron-emnlp-2_170010_4/gpt5.5-cameron-emnlp-2_170010_4_data.json,1,7,images/012.png,green-sided rectangular basket,,4,1.0,0.0
gpt,gpt-5.5,Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_4,data/experiments/Cameron/2026-05-15/gpt5.5-cameron/gpt5.5-cameron-emnlp-2_170010_4/gpt5.5-cameron-emnlp-2_170010_4_data.json,1,8,images/040.png,"gray striped basket, black handle",,5,1.0,0.0
gpt,gpt-5.5,Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_4,data/experiments/Cameron/2026-05-15/gpt5.5-cameron/gpt5.5-cameron-emnlp-2_170010_4/gpt5.5-cameron-emnlp-2_170010_4_data.json,1,9,images/037.png,tall cylindrical basket with little side handles,,7,1.0,0.0
gpt,gpt-5.5,Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_4,data/experiments/Cameron/2026-05-15/gpt5.5-cameron/gpt5.5-cameron-emnlp-2_170010_4/gpt5.5-cameron-emnlp-2_170010_4_data.json,1,10,images/019.png,"shallow round tray basket, arch handle",,6,1.0,0.0
gpt,gpt-5.5,Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_4,data/experiments/Cameron/2026-05-15/gpt5.5-cameron/gpt5.5-cameron-emnlp-2_170010_4/gpt5.5-cameron-emnlp-2_170010_4_data.json,1,11,images/065.png,"square tan basket, two loop handles",,6,1.0,0.0
gpt,gpt-5.5,Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_4,data/experiments/Cameron/2026-05-15/gpt5.5-cameron/gpt5.5-cameron-emnlp-2_170010_4/gpt5.5-cameron-emnlp-2_170010_4_data.json,1,12,images/017.png,"pinkish basket, big arch handle",,5,1.0,0.0
gpt,gpt-5.5,Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_4,data/experiments/Cameron/2026-05-15/gpt5.5-cameron/gpt5.5-cameron-emnlp-2_170010_4/gpt5.5-cameron-emnlp-2_170010_4_data.json,2,1,images/015.png,"rect picnic basket, tall middle handle","rectangular picnic basket, tall middle handle",6,0.8333333333333334,0.7142857142857143
gpt,gpt-5.5,Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_4,data/experiments/Cameron/2026-05-15/gpt5.5-cameron/gpt5.5-cameron-emnlp-2_170010_4/gpt5.5-cameron-emnlp-2_170010_4_data.json,2,2,images/037.png,"tall cylinder, side handles",tall cylindrical basket with little side handles,4,0.75,0.375
gpt,gpt-5.5,Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_4,data/experiments/Cameron/2026-05-15/gpt5.5-cameron/gpt5.5-cameron-emnlp-2_170010_4/gpt5.5-cameron-emnlp-2_170010_4_data.json,2,3,images/001.png,"round brown, dark handle","round brown basket, dark handle",4,1.0,0.8
gpt,gpt-5.5,Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_4,data/experiments/Cameron/2026-05-15/gpt5.5-cameron/gpt5.5-cameron-emnlp-2_170010_4/gpt5.5-cameron-emnlp-2_170010_4_data.json,2,4,images/022.png,"low rectangle, rope handle","low rectangle basket, twisted rope handle",4,1.0,0.6666666666666666
gpt,gpt-5.5,Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_4,data/experiments/Cameron/2026-05-15/gpt5.5-cameron/gpt5.5-cameron-emnlp-2_170010_4/gpt5.5-cameron-emnlp-2_170010_4_data.json,2,5,images/040.png,"gray striped, black handle","gray striped basket, black handle",4,1.0,0.8
gpt,gpt-5.5,Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_4,data/experiments/Cameron/2026-05-15/gpt5.5-cameron/gpt5.5-cameron-emnlp-2_170010_4/gpt5.5-cameron-emnlp-2_170010_4_data.json,2,6,images/076.png,rabbit basket,rabbit-shaped basket,2,1.0,0.6666666666666666
gpt,gpt-5.5,Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_4,data/experiments/Cameron/2026-05-15/gpt5.5-cameron/gpt5.5-cameron-emnlp-2_170010_4/gpt5.5-cameron-emnlp-2_170010_4_data.json,2,7,images/033.png,cat-face basket,round cat-face basket,3,1.0,0.75
gpt,gpt-5.5,Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_4,data/experiments/Cameron/2026-05-15/gpt5.5-cameron/gpt5.5-cameron-emnlp-2_170010_4/gpt5.5-cameron-emnlp-2_170010_4_data.json,2,8,images/019.png,shallow round tray,"shallow round tray basket, arch handle",3,1.0,0.5
gpt,gpt-5.5,Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_4,data/experiments/Cameron/2026-05-15/gpt5.5-cameron/gpt5.5-cameron-emnlp-2_170010_4/gpt5.5-cameron-emnlp-2_170010_4_data.json,2,9,images/012.png,green-sided rectangle,green-sided rectangular basket,3,0.6666666666666666,0.4
gpt,gpt-5.5,Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_4,data/experiments/Cameron/2026-05-15/gpt5.5-cameron/gpt5.5-cameron-emnlp-2_170010_4/gpt5.5-cameron-emnlp-2_170010_4_data.json,2,10,images/065.png,"square tan, two loop handles","square tan basket, two loop handles",5,1.0,0.8333333333333334
gpt,gpt-5.5,Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_4,data/experiments/Cameron/2026-05-15/gpt5.5-cameron/gpt5.5-cameron-emnlp-2_170010_4/gpt5.5-cameron-emnlp-2_170010_4_data.json,2,11,images/009.png,white-brown basket,"small white-brown basket, arch handle",3,1.0,0.5
gpt,gpt-5.5,Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_4,data/experiments/Cameron/2026-05-15/gpt5.5-cameron/gpt5.5-cameron-emnlp-2_170010_4/gpt5.5-cameron-emnlp-2_170010_4_data.json,2,12,images/017.png,"pinkish basket, big arch","pinkish basket, big arch handle",4,1.0,0.8
gpt,gpt-5.5,Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_4,data/experiments/Cameron/2026-05-15/gpt5.5-cameron/gpt5.5-cameron-emnlp-2_170010_4/gpt5.5-cameron-emnlp-2_170010_4_data.json,3,1,images/012.png,green-sided rectangle,green-sided rectangle,3,1.0,1.0
gpt,gpt-5.5,Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_4,data/experiments/Cameron/2026-05-15/gpt5.5-cameron/gpt5.5-cameron-emnlp-2_170010_4/gpt5.5-cameron-emnlp-2_170010_4_data.json,3,2,images/009.png,white-brown basket,white-brown basket,3,1.0,1.0
gpt,gpt-5.5,Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_4,data/experiments/Cameron/2026-05-15/gpt5.5-cameron/gpt5.5-cameron-emnlp-2_170010_4/gpt5.5-cameron-emnlp-2_170010_4_data.json,3,3,images/033.png,cat-face basket,cat-face basket,3,1.0,1.0
gpt,gpt-5.5,Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_4,data/experiments/Cameron/2026-05-15/gpt5.5-cameron/gpt5.5-cameron-emnlp-2_170010_4/gpt5.5-cameron-emnlp-2_170010_4_data.json,3,4,images/076.png,rabbit basket,rabbit basket,2,1.0,1.0
gpt,gpt-5.5,Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_4,data/experiments/Cameron/2026-05-15/gpt5.5-cameron/gpt5.5-cameron-emnlp-2_170010_4/gpt5.5-cameron-emnlp-2_170010_4_data.json,3,5,images/017.png,pinkish basket,"pinkish basket, big arch",2,1.0,0.5
gpt,gpt-5.5,Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_4,data/experiments/Cameron/2026-05-15/gpt5.5-cameron/gpt5.5-cameron-emnlp-2_170010_4/gpt5.5-cameron-emnlp-2_170010_4_data.json,3,6,images/037.png,tall cylinder,"tall cylinder, side handles",2,1.0,0.5
gpt,gpt-5.5,Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_4,data/experiments/Cameron/2026-05-15/gpt5.5-cameron/gpt5.5-cameron-emnlp-2_170010_4/gpt5.5-cameron-emnlp-2_170010_4_data.json,3,7,images/001.png,"round brown, dark handle","round brown, dark handle",4,1.0,1.0
gpt,gpt-5.5,Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_4,data/experiments/Cameron/2026-05-15/gpt5.5-cameron/gpt5.5-cameron-emnlp-2_170010_4/gpt5.5-cameron-emnlp-2_170010_4_data.json,3,8,images/040.png,gray striped black handle,"gray striped, black handle",4,1.0,1.0
gpt,gpt-5.5,Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_4,data/experiments/Cameron/2026-05-15/gpt5.5-cameron/gpt5.5-cameron-emnlp-2_170010_4/gpt5.5-cameron-emnlp-2_170010_4_data.json,3,9,images/022.png,low rectangle rope handle,"low rectangle, rope handle",4,1.0,1.0
gpt,gpt-5.5,Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_4,data/experiments/Cameron/2026-05-15/gpt5.5-cameron/gpt5.5-cameron-emnlp-2_170010_4/gpt5.5-cameron-emnlp-2_170010_4_data.json,3,10,images/065.png,"square tan, two loop handles","square tan, two loop handles",5,1.0,1.0
gpt,gpt-5.5,Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_4,data/experiments/Cameron/2026-05-15/gpt5.5-cameron/gpt5.5-cameron-emnlp-2_170010_4/gpt5.5-cameron-emnlp-2_170010_4_data.json,3,11,images/019.png,shallow round tray,shallow round tray,3,1.0,1.0
gpt,gpt-5.5,Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_4,data/experiments/Cameron/2026-05-15/gpt5.5-cameron/gpt5.5-cameron-emnlp-2_170010_4/gpt5.5-cameron-emnlp-2_170010_4_data.json,3,12,images/015.png,"rect picnic, tall middle handle","rect picnic basket, tall middle handle",5,1.0,0.8333333333333334
gpt,gpt-5.5,Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_4,data/experiments/Cameron/2026-05-15/gpt5.5-cameron/gpt5.5-cameron-emnlp-2_170010_4/gpt5.5-cameron-emnlp-2_170010_4_data.json,4,1,images/019.png,shallow round tray,shallow round tray,3,1.0,1.0
