experiment,session_prefix,prompt_strategy,director_model,matcher_model,session_id,round,object_num,basket_id,left_extractor,left_gpt_model,right_extractor,right_gpt_model,left_re_words,right_re_words,word_count_delta_right_minus_left,multiset_jaccard,left_referring_expression,right_referring_expression
Cameron,gpt5.5-cameron-emnlp,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp_150825_4,3,1,images/012.png,deterministic,,gpt,gpt-5.5,2,2,0,1.0,green rectangular,green rectangular
Cameron,gpt5.5-cameron-emnlp,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp_150825_4,3,10,images/065.png,deterministic,,gpt,gpt-5.5,4,4,0,1.0,deep oval side handles,deep oval side handles
Cameron,gpt5.5-cameron-emnlp,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp_150825_4,3,11,images/019.png,deterministic,,gpt,gpt-5.5,2,2,0,1.0,flat tray,flat tray
Cameron,gpt5.5-cameron-emnlp,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp_150825_4,3,12,images/015.png,deterministic,,gpt,gpt-5.5,2,2,0,1.0,picnic divider,picnic divider
Cameron,gpt5.5-cameron-emnlp,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp_150825_4,3,2,images/009.png,deterministic,,gpt,gpt-5.5,3,3,0,1.0,small white oval,small white oval
Cameron,gpt5.5-cameron-emnlp,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp_150825_4,3,3,images/033.png,deterministic,,gpt,gpt-5.5,2,2,0,1.0,cat face,cat face
Cameron,gpt5.5-cameron-emnlp,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp_150825_4,3,4,images/076.png,deterministic,,gpt,gpt-5.5,1,1,0,1.0,rabbit,rabbit
Cameron,gpt5.5-cameron-emnlp,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp_150825_4,3,5,images/017.png,deterministic,,gpt,gpt-5.5,2,2,0,1.0,pinkish arch,pinkish arch
Cameron,gpt5.5-cameron-emnlp,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp_150825_4,3,6,images/037.png,deterministic,,gpt,gpt-5.5,2,2,0,1.0,tall cylinder,tall cylinder
Cameron,gpt5.5-cameron-emnlp,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp_150825_4,3,7,images/001.png,deterministic,,gpt,gpt-5.5,4,4,0,1.0,round brown dark handle,round brown dark handle
Cameron,gpt5.5-cameron-emnlp,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp_150825_4,3,8,images/040.png,deterministic,,gpt,gpt-5.5,3,3,0,1.0,dark gray oval,dark gray oval
Cameron,gpt5.5-cameron-emnlp,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp_150825_4,3,9,images/022.png,deterministic,,gpt,gpt-5.5,3,3,0,1.0,honey twisted handle,honey twisted handle
Cameron,gpt5.5-cameron-emnlp,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp_150825_4,4,1,images/019.png,deterministic,,gpt,gpt-5.5,2,2,0,1.0,flat tray,flat tray
Cameron,gpt5.5-cameron-emnlp,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp_150825_4,4,10,images/009.png,deterministic,,gpt,gpt-5.5,3,3,0,1.0,small white oval,small white oval
Cameron,gpt5.5-cameron-emnlp,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp_150825_4,4,11,images/017.png,deterministic,,gpt,gpt-5.5,2,2,0,1.0,pinkish arch,pinkish arch
Cameron,gpt5.5-cameron-emnlp,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp_150825_4,4,12,images/040.png,deterministic,,gpt,gpt-5.5,3,3,0,1.0,dark gray oval,dark gray oval
Cameron,gpt5.5-cameron-emnlp,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp_150825_4,4,2,images/022.png,deterministic,,gpt,gpt-5.5,3,3,0,1.0,honey twisted handle,honey twisted handle
Cameron,gpt5.5-cameron-emnlp,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp_150825_4,4,3,images/076.png,deterministic,,gpt,gpt-5.5,1,1,0,1.0,rabbit,rabbit
Cameron,gpt5.5-cameron-emnlp,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp_150825_4,4,4,images/012.png,deterministic,,gpt,gpt-5.5,2,2,0,1.0,green rectangular,green rectangular
Cameron,gpt5.5-cameron-emnlp,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp_150825_4,4,5,images/065.png,deterministic,,gpt,gpt-5.5,4,4,0,1.0,deep oval side handles,deep oval side handles
Cameron,gpt5.5-cameron-emnlp,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp_150825_4,4,6,images/001.png,deterministic,,gpt,gpt-5.5,4,4,0,1.0,round brown dark handle,round brown dark handle
Cameron,gpt5.5-cameron-emnlp,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp_150825_4,4,7,images/037.png,deterministic,,gpt,gpt-5.5,2,2,0,1.0,tall cylinder,tall cylinder
Cameron,gpt5.5-cameron-emnlp,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp_150825_4,4,8,images/015.png,deterministic,,gpt,gpt-5.5,2,2,0,1.0,picnic divider,picnic divider
Cameron,gpt5.5-cameron-emnlp,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp_150825_4,4,9,images/033.png,deterministic,,gpt,gpt-5.5,2,2,0,1.0,cat face,cat face
Cameron,gpt5.5-cameron-emnlp,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp_150825_4,5,1,images/040.png,deterministic,,gpt,gpt-5.5,3,3,0,1.0,dark gray oval,dark gray oval
Cameron,gpt5.5-cameron-emnlp,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp_150825_4,5,10,images/015.png,deterministic,,gpt,gpt-5.5,2,2,0,1.0,picnic divider,picnic divider
Cameron,gpt5.5-cameron-emnlp,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp_150825_4,5,11,images/019.png,deterministic,,gpt,gpt-5.5,2,2,0,1.0,flat tray,flat tray
Cameron,gpt5.5-cameron-emnlp,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp_150825_4,5,12,images/012.png,deterministic,,gpt,gpt-5.5,2,2,0,1.0,green rectangular,green rectangular
Cameron,gpt5.5-cameron-emnlp,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp_150825_4,5,2,images/009.png,deterministic,,gpt,gpt-5.5,3,3,0,1.0,small white oval,small white oval
Cameron,gpt5.5-cameron-emnlp,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp_150825_4,5,3,images/065.png,deterministic,,gpt,gpt-5.5,4,4,0,1.0,deep oval side handles,deep oval side handles
Cameron,gpt5.5-cameron-emnlp,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp_150825_4,5,4,images/001.png,deterministic,,gpt,gpt-5.5,4,4,0,1.0,round brown dark handle,round brown dark handle
Cameron,gpt5.5-cameron-emnlp,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp_150825_4,5,5,images/037.png,deterministic,,gpt,gpt-5.5,2,2,0,1.0,tall cylinder,tall cylinder
Cameron,gpt5.5-cameron-emnlp,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp_150825_4,5,6,images/022.png,deterministic,,gpt,gpt-5.5,3,3,0,1.0,honey twisted handle,honey twisted handle
Cameron,gpt5.5-cameron-emnlp,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp_150825_4,5,7,images/017.png,deterministic,,gpt,gpt-5.5,2,2,0,1.0,pinkish arch,pinkish arch
Cameron,gpt5.5-cameron-emnlp,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp_150825_4,5,8,images/076.png,deterministic,,gpt,gpt-5.5,1,1,0,1.0,rabbit,rabbit
Cameron,gpt5.5-cameron-emnlp,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp_150825_4,5,9,images/033.png,deterministic,,gpt,gpt-5.5,2,2,0,1.0,cat face,cat face
Cameron,gpt5.5-cameron-emnlp,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp_150825_5,1,1,images/076.png,deterministic,,gpt,gpt-5.5,3,3,0,1.0,rabbit-shaped basket,rabbit-shaped basket
Cameron,gpt5.5-cameron-emnlp,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp_150825_5,1,10,images/019.png,deterministic,,gpt,gpt-5.5,4,4,0,1.0,flat round tray basket,flat round tray basket
Cameron,gpt5.5-cameron-emnlp,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp_150825_5,1,11,images/065.png,deterministic,,gpt,gpt-5.5,5,5,0,1.0,"open oval basket, side handles","open oval basket, side handles"
Cameron,gpt5.5-cameron-emnlp,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp_150825_5,1,12,images/017.png,deterministic,,gpt,gpt-5.5,4,4,0,1.0,"pinkish basket, smooth handle","pinkish basket, smooth handle"
Cameron,gpt5.5-cameron-emnlp,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp_150825_5,1,2,images/001.png,deterministic,,gpt,gpt-5.5,5,5,0,1.0,"round brown basket, dark handle","round brown basket, dark handle"
Cameron,gpt5.5-cameron-emnlp,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp_150825_5,1,3,images/015.png,deterministic,,gpt,gpt-5.5,5,5,0,1.0,"rectangular picnic basket, lid open","rectangular picnic basket, lid open"
Cameron,gpt5.5-cameron-emnlp,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp_150825_5,1,4,images/009.png,deterministic,,gpt,gpt-5.5,6,6,0,1.0,"small white/tan basket, tall handle","small white/tan basket, tall handle"
Cameron,gpt5.5-cameron-emnlp,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp_150825_5,1,5,images/022.png,deterministic,,gpt,gpt-5.5,4,4,0,1.0,"square basket, twisted handle","square basket, twisted handle"
Cameron,gpt5.5-cameron-emnlp,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp_150825_5,1,6,images/033.png,deterministic,,gpt,gpt-5.5,3,3,0,1.0,cat face basket,cat face basket
Cameron,gpt5.5-cameron-emnlp,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp_150825_5,1,7,images/012.png,deterministic,,gpt,gpt-5.5,3,3,0,1.0,green rectangular basket,green rectangular basket
Cameron,gpt5.5-cameron-emnlp,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp_150825_5,1,8,images/040.png,deterministic,,gpt,gpt-5.5,4,4,0,1.0,"gray basket, black handle","gray basket, black handle"
Cameron,gpt5.5-cameron-emnlp,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp_150825_5,1,9,images/037.png,deterministic,,gpt,gpt-5.5,3,3,0,1.0,tall cylinder basket,tall cylinder basket
Cameron,gpt5.5-cameron-emnlp,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp_150825_5,2,1,images/015.png,deterministic,,gpt,gpt-5.5,5,5,0,1.0,"rectangular picnic basket, lid open","rectangular picnic basket, lid open"
Cameron,gpt5.5-cameron-emnlp,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp_150825_5,2,10,images/065.png,deterministic,,gpt,gpt-5.5,4,4,0,1.0,"open oval, side handles","open oval, side handles"
Cameron,gpt5.5-cameron-emnlp,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp_150825_5,2,11,images/009.png,deterministic,,gpt,gpt-5.5,4,4,0,1.0,white/tan tall handle,white/tan tall handle
Cameron,gpt5.5-cameron-emnlp,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp_150825_5,2,12,images/017.png,deterministic,,gpt,gpt-5.5,3,3,0,1.0,pinkish smooth handle,pinkish smooth handle
Cameron,gpt5.5-cameron-emnlp,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp_150825_5,2,2,images/037.png,deterministic,,gpt,gpt-5.5,3,3,0,1.0,tall cylinder basket,tall cylinder basket
Cameron,gpt5.5-cameron-emnlp,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp_150825_5,2,3,images/001.png,deterministic,,gpt,gpt-5.5,4,4,0,1.0,"round brown, dark handle","round brown, dark handle"
Cameron,gpt5.5-cameron-emnlp,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp_150825_5,2,4,images/022.png,deterministic,,gpt,gpt-5.5,4,4,0,1.0,"square basket, twisted handle","square basket, twisted handle"
Cameron,gpt5.5-cameron-emnlp,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp_150825_5,2,5,images/040.png,deterministic,,gpt,gpt-5.5,4,4,0,1.0,"gray basket, black handle","gray basket, black handle"
Cameron,gpt5.5-cameron-emnlp,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp_150825_5,2,6,images/076.png,deterministic,,gpt,gpt-5.5,2,2,0,1.0,rabbit basket,rabbit basket
Cameron,gpt5.5-cameron-emnlp,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp_150825_5,2,7,images/033.png,deterministic,,gpt,gpt-5.5,2,2,0,1.0,cat face,cat face
Cameron,gpt5.5-cameron-emnlp,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp_150825_5,2,8,images/019.png,deterministic,,gpt,gpt-5.5,3,3,0,1.0,flat round tray,flat round tray
Cameron,gpt5.5-cameron-emnlp,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp_150825_5,2,9,images/012.png,deterministic,,gpt,gpt-5.5,2,2,0,1.0,green rectangular,green rectangular
Cameron,gpt5.5-cameron-emnlp,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp_150825_5,3,1,images/012.png,deterministic,,gpt,gpt-5.5,2,2,0,1.0,green rectangular,green rectangular
Cameron,gpt5.5-cameron-emnlp,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp_150825_5,3,10,images/065.png,deterministic,,gpt,gpt-5.5,4,4,0,1.0,"open oval, side handles","open oval, side handles"
Cameron,gpt5.5-cameron-emnlp,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp_150825_5,3,11,images/019.png,deterministic,,gpt,gpt-5.5,3,3,0,1.0,flat round tray,flat round tray
Cameron,gpt5.5-cameron-emnlp,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp_150825_5,3,12,images/015.png,deterministic,,gpt,gpt-5.5,3,3,0,1.0,picnic open lid,picnic open lid
Cameron,gpt5.5-cameron-emnlp,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp_150825_5,3,2,images/009.png,deterministic,,gpt,gpt-5.5,4,4,0,1.0,white/tan tall handle,white/tan tall handle
Cameron,gpt5.5-cameron-emnlp,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp_150825_5,3,3,images/033.png,deterministic,,gpt,gpt-5.5,2,2,0,1.0,cat face,cat face
Cameron,gpt5.5-cameron-emnlp,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp_150825_5,3,4,images/076.png,deterministic,,gpt,gpt-5.5,1,1,0,1.0,rabbit,rabbit
Cameron,gpt5.5-cameron-emnlp,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp_150825_5,3,5,images/017.png,deterministic,,gpt,gpt-5.5,3,3,0,1.0,pinkish smooth handle,pinkish smooth handle
Cameron,gpt5.5-cameron-emnlp,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp_150825_5,3,6,images/037.png,deterministic,,gpt,gpt-5.5,2,2,0,1.0,tall cylinder,tall cylinder
Cameron,gpt5.5-cameron-emnlp,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp_150825_5,3,7,images/001.png,deterministic,,gpt,gpt-5.5,4,4,0,1.0,"round brown, dark handle","round brown, dark handle"
Cameron,gpt5.5-cameron-emnlp,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp_150825_5,3,8,images/040.png,deterministic,,gpt,gpt-5.5,3,3,0,1.0,gray black handle,gray black handle
Cameron,gpt5.5-cameron-emnlp,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp_150825_5,3,9,images/022.png,deterministic,,gpt,gpt-5.5,3,3,0,1.0,square twisted handle,square twisted handle
Cameron,gpt5.5-cameron-emnlp,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp_150825_5,4,1,images/019.png,deterministic,,gpt,gpt-5.5,3,3,0,1.0,flat round tray,flat round tray
Cameron,gpt5.5-cameron-emnlp,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp_150825_5,4,10,images/009.png,deterministic,,gpt,gpt-5.5,4,4,0,1.0,white/tan tall handle,white/tan tall handle
Cameron,gpt5.5-cameron-emnlp,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp_150825_5,4,11,images/017.png,deterministic,,gpt,gpt-5.5,3,3,0,1.0,pinkish smooth handle,pinkish smooth handle
Cameron,gpt5.5-cameron-emnlp,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp_150825_5,4,12,images/040.png,deterministic,,gpt,gpt-5.5,3,3,0,1.0,gray black handle,gray black handle
Cameron,gpt5.5-cameron-emnlp,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp_150825_5,4,2,images/022.png,deterministic,,gpt,gpt-5.5,3,3,0,1.0,square twisted handle,square twisted handle
Cameron,gpt5.5-cameron-emnlp,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp_150825_5,4,3,images/076.png,deterministic,,gpt,gpt-5.5,1,1,0,1.0,rabbit,rabbit
Cameron,gpt5.5-cameron-emnlp,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp_150825_5,4,4,images/012.png,deterministic,,gpt,gpt-5.5,2,2,0,1.0,green rectangular,green rectangular
Cameron,gpt5.5-cameron-emnlp,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp_150825_5,4,5,images/065.png,deterministic,,gpt,gpt-5.5,4,4,0,1.0,"open oval, side handles","open oval, side handles"
Cameron,gpt5.5-cameron-emnlp,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp_150825_5,4,6,images/001.png,deterministic,,gpt,gpt-5.5,4,4,0,1.0,round brown dark handle,round brown dark handle
Cameron,gpt5.5-cameron-emnlp,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp_150825_5,4,7,images/037.png,deterministic,,gpt,gpt-5.5,2,2,0,1.0,tall cylinder,tall cylinder
Cameron,gpt5.5-cameron-emnlp,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp_150825_5,4,8,images/015.png,deterministic,,gpt,gpt-5.5,3,3,0,1.0,picnic open lid,picnic open lid
Cameron,gpt5.5-cameron-emnlp,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp_150825_5,4,9,images/033.png,deterministic,,gpt,gpt-5.5,2,2,0,1.0,cat face,cat face
Cameron,gpt5.5-cameron-emnlp,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp_150825_5,5,1,images/040.png,deterministic,,gpt,gpt-5.5,3,3,0,1.0,gray black handle,gray black handle
Cameron,gpt5.5-cameron-emnlp,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp_150825_5,5,10,images/015.png,deterministic,,gpt,gpt-5.5,3,3,0,1.0,picnic open lid,picnic open lid
Cameron,gpt5.5-cameron-emnlp,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp_150825_5,5,11,images/019.png,deterministic,,gpt,gpt-5.5,3,3,0,1.0,flat round tray,flat round tray
Cameron,gpt5.5-cameron-emnlp,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp_150825_5,5,12,images/012.png,deterministic,,gpt,gpt-5.5,2,2,0,1.0,green rectangular,green rectangular
Cameron,gpt5.5-cameron-emnlp,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp_150825_5,5,2,images/009.png,deterministic,,gpt,gpt-5.5,4,4,0,1.0,white/tan tall handle,white/tan tall handle
Cameron,gpt5.5-cameron-emnlp,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp_150825_5,5,3,images/065.png,deterministic,,gpt,gpt-5.5,4,4,0,1.0,open oval side handles,open oval side handles
Cameron,gpt5.5-cameron-emnlp,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp_150825_5,5,4,images/001.png,deterministic,,gpt,gpt-5.5,4,4,0,1.0,round brown dark handle,round brown dark handle
Cameron,gpt5.5-cameron-emnlp,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp_150825_5,5,5,images/037.png,deterministic,,gpt,gpt-5.5,2,2,0,1.0,tall cylinder,tall cylinder
Cameron,gpt5.5-cameron-emnlp,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp_150825_5,5,6,images/022.png,deterministic,,gpt,gpt-5.5,3,3,0,1.0,square twisted handle,square twisted handle
Cameron,gpt5.5-cameron-emnlp,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp_150825_5,5,7,images/017.png,deterministic,,gpt,gpt-5.5,3,3,0,1.0,pinkish smooth handle,pinkish smooth handle
Cameron,gpt5.5-cameron-emnlp,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp_150825_5,5,8,images/076.png,deterministic,,gpt,gpt-5.5,1,1,0,1.0,rabbit,rabbit
Cameron,gpt5.5-cameron-emnlp,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp_150825_5,5,9,images/033.png,deterministic,,gpt,gpt-5.5,2,2,0,1.0,cat face,cat face
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_1,1,1,images/076.png,deterministic,,gpt,gpt-5.5,7,7,0,1.0,"round fat bunny-shaped basket, red eye","round fat bunny-shaped basket, red eye"
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_1,1,10,images/019.png,deterministic,,gpt,gpt-5.5,5,5,0,1.0,flat shallow round tray basket,flat shallow round tray basket
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_1,1,11,images/065.png,deterministic,,gpt,gpt-5.5,6,6,0,1.0,"tall tan tub, rope side handles","tall tan tub, rope side handles"
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_1,1,12,images/017.png,deterministic,,gpt,gpt-5.5,3,3,0,1.0,pinkish oval basket,pinkish oval basket
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_1,1,2,images/001.png,deterministic,,gpt,gpt-5.5,5,5,0,1.0,"dark bowl basket, black handle","dark bowl basket, black handle"
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_1,1,3,images/015.png,deterministic,,gpt,gpt-5.5,6,6,0,1.0,"rectangular picnic basket, tall middle handle","rectangular picnic basket, tall middle handle"
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_1,1,4,images/009.png,deterministic,,gpt,gpt-5.5,6,6,0,1.0,"small white striped basket, wrapped handle","small white striped basket, wrapped handle"
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_1,1,5,images/022.png,deterministic,,gpt,gpt-5.5,6,6,0,1.0,"bright orange basket, big twisted handle","bright orange basket, big twisted handle"
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_1,1,6,images/033.png,deterministic,,gpt,gpt-5.5,4,4,0,1.0,round cat face basket,round cat face basket
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_1,1,7,images/012.png,deterministic,,gpt,gpt-5.5,3,3,0,1.0,green rectangular basket,green rectangular basket
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_1,1,8,images/040.png,deterministic,,gpt,gpt-5.5,4,4,0,1.0,"gray basket, black handle","gray basket, black handle"
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_1,1,9,images/037.png,deterministic,,gpt,gpt-5.5,6,6,0,1.0,"tall cylindrical basket, little side handles","tall cylindrical basket, little side handles"
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_1,2,1,images/015.png,deterministic,,gpt,gpt-5.5,5,5,0,1.0,"rect picnic, tall middle handle","rect picnic, tall middle handle"
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_1,2,10,images/065.png,deterministic,,gpt,gpt-5.5,4,4,0,1.0,tan tub rope handles,tan tub rope handles
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_1,2,11,images/009.png,deterministic,,gpt,gpt-5.5,4,4,0,1.0,white striped wrapped handle,white striped wrapped handle
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_1,2,12,images/017.png,deterministic,,gpt,gpt-5.5,2,2,0,1.0,pink oval,pink oval
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_1,2,2,images/037.png,deterministic,,gpt,gpt-5.5,4,4,0,1.0,tall cylinder side handles,tall cylinder side handles
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_1,2,3,images/001.png,deterministic,,gpt,gpt-5.5,4,4,0,1.0,dark bowl black handle,dark bowl black handle
