pair_id,filename,1,2,3,4
oatjomyt_6l7mq2vy_sver4gh9,022.png,"handle that is like a corkscrew, twisting all around, Licorice would be the best way to describe how the handle looks",Licorice handle,Licorice,Licorice
oatjomyt_6l7mq2vy_sver4gh9,033.png,looks like a hampster,Hampster,hampster,hampster
oatjomyt_6l7mq2vy_sver4gh9,037.png,"looks like a laundry basket, it's really tall",Hamper,hamper,hamper
oatjomyt_6l7mq2vy_sver4gh9,040.png,"almost identical to the last one I just said, has white bands at the top and bottom, the band above the white is brown, even darker handle","the Brown middle, white at the top and bottom, a brown band above the white","brown middle, white bottom, white above it, the brown band above that","brown middle, white bottom top"
oatjomyt_6l7mq2vy_sver4gh9,065.png,"also a circle, has 2 handles","a mini-hamper, 2 handles",mini-hamper,mini-hamper
oatjomyt_6l7mq2vy_sver4gh9,076.png,looks like a rabbit,Rabbit,rabbit,Rabbit
oatjomyt_9jy7s7q8_zvf8up69,001.png,"shaped like a bowl, darker with tighter wounding body so you can't see holes within the basket, perfect half circle handle","brown, a very tight wound body so there's no holes visible in the basket, more like a tallish bowl shape, a perfect semi-circle handle","dark brown, bowl shape, perfect semi circle shape handle","dark brown, more bowl shaped in its body, perfect semi circle handle"
oatjomyt_9jy7s7q8_zvf8up69,009.png,"noticeable white color on the side of the top half of the basket, two noticeable white bands on the basket handle","the top half is white, the handle has two noticeable white bands in it","top half of its body is white, handle has two white bands on it","top half body that is very white, handle that has two white bands on it"
oatjomyt_9jy7s7q8_zvf8up69,012.png,"noticeable darkish green color to its body of the basket, basket is shaped more rectangular where its wider and short, handle is a more half oval shape","a body that looks more rectangular shaped with a very noticeably dark green woven body, an half oval shaped handle","more rectangular shape, very noticeably dark green body, half oval shaped handle","rectangular shaped, noticeable dark greenish color"
oatjomyt_9jy7s7q8_zvf8up69,015.png,"rectangle facing on its side, handle is in the middle and shown from its side, two flaps on its top left and side, right side flap is open","two flaps on each side of the top of the basket, right side flap is open while the left is down","two flaps where the handle is in the middle, the left side flap is down, the right side flap is up","handle in the middle, closed flap on its left side, open flap on its right side"
oatjomyt_9jy7s7q8_zvf8up69,017.png,"looks like you took a basket and pressed onto it from the back and front so it looked smooshed, opening is oval shaped, one handle, the basket itself looks like the top rim the middle part of is more caved in",looks like the middle is caved in if you look at the rim of the basket,"the middle on both sides is caved in, basket shape is more oval",middle parts on both sides of the basket looks caved in
oatjomyt_9jy7s7q8_zvf8up69,019.png,"very short, very noticeable circular, looks more like a little circular pool where can see the floor of the basket from the way the angle of the picture of it is shown, more lighter, only basket where you can see the inside bottom of the basket","looks very short and low to the ground like a circular kiddie pool shape, you can see the bottom of the basket inside, it has the lightest color handle","perfectly circle shaped, long handle that is the whitest/lightest handle of all the baskets","circular shaped, looks more like a kiddie circle pool, really light handle"
oatjomyt_9jy7s7q8_zvf8up69,022.png,"basket shorter than the height of the handle, handle itself has a more rectangular shape to it with curved corners","a basket that is shorter than the height of the handle, the handle has more of a rectangular shape with curved corners","shorter than the height of the handle, handle has a more rectangular shape with curved corners","shorter than the handle's height, handle is rectangular shaped with curved corners"
oatjomyt_9jy7s7q8_zvf8up69,033.png,"looks like a rat face with eyes and whiskers, its face is facing forward toward us","looks like it has a rat head/face with eyes and whiskers, its facing directly forward at us","looks like a mouse/rat, white eyes and whiskers, its facing us","looks like a rat with eyes and whiskers, head is facing towards us"
oatjomyt_9jy7s7q8_zvf8up69,037.png,"shaped more like straight cylinder, two very small mini handles on its side, taller cylinder with openings in the back of the basket you can see through it","a long cylinder barrel shape, two very mini handles on its sides","taller cylinder barrel shape, two small mini handles","taller cylinder barrel shape, two mini handles"
oatjomyt_9jy7s7q8_zvf8up69,040.png,"bottom and top that is noticeably lighter than the middle part of the basket, middle part of the basket which is dark brown","the bottom and top has a white lined color, the body is much darker brown","top and bottom is white, inner body is dark brown","top and bottom are very light, middle part of the basket is dark brown"
oatjomyt_9jy7s7q8_zvf8up69,065.png,shorter cylinder one,"the shorter of the cylinder shaped baskets, a small handle on its left and right","shorter of the cylinder shape baskets, two mini handles on its right and left","shorter cylinder, two mini handles on its right and left"
oatjomyt_9jy7s7q8_zvf8up69,076.png,"shaped like a bunny, facing towards the right","looks like a rabbit, the head/face of the bunny rabbit is facing towards the right","looks a like rabbit, head/face is facing towards the right","looks a bunny rabbit, head is facing towards the right"
oatjomyt_dx7kwl44_f2zft59k,001.png,round medium brown with a single handle,"Round basket with tapered bottom and single handle, The texture of the basket id smooth",Smooth round single handle basket tapered at bottom,Round smooth basket with single handle
oatjomyt_dx7kwl44_f2zft59k,009.png,Oval tan and white with single handle,"Tan oval basket with single divided handle, white stripe",Tan and white oval basket with single handle,Tan and white oval basket
oatjomyt_dx7kwl44_f2zft59k,012.png,"Oval 2 tone basket with single handle, colors are tan and dark brown or black","Oval 2 tone basket with single handle, bark brown with light brown trim and handle",Black and brown oval basket with single handle,Black and tan oval basket with single handle
oatjomyt_dx7kwl44_f2zft59k,015.png,picnic basket with single handle and a 2 part cover,Picnic basket with single handle and lid,Picnic basket with 2 door cover,Picnic basket with 2 door cover
oatjomyt_dx7kwl44_f2zft59k,017.png,"Oval basket with single handle, the edge dips in the center.","Oval basket with single hand, the lip is uneven, looks almost heart shaped",odd shaped oval basket with single handle,Oval basket with uneven lip
oatjomyt_dx7kwl44_f2zft59k,019.png,Round basket that is short and wide with a single handle,"Shore round basket with single handle, shaped like a pie plate",Short round basket with sing handle,Short basket with single handle
oatjomyt_dx7kwl44_f2zft59k,022.png,oval 2 tome brown with a single hangle,"2 tone Oval basket with single handle, picture is straight on",Oval basket with single handle,Oval basket with single handle
oatjomyt_dx7kwl44_f2zft59k,033.png,Animal shaped basket face on with whiskers,Front view bunny basket with whiskers,bunny basket front view with whiskers,Front view bunny basket with whiskers
oatjomyt_dx7kwl44_f2zft59k,037.png,Tall round basket with 2 small handles,Tall round basket,Tall basket with 2 handles,Tall basket with 2 handles
oatjomyt_dx7kwl44_f2zft59k,040.png,"Round 2 tone basket with single handle, colors are off white and dark brown",Round 2 tone basket off white and black with single handle,Black and white round basket with single handle,Black and white basket
oatjomyt_dx7kwl44_f2zft59k,065.png,"Round basket with 2 handles, it looks like 2 baskets stacked inside each other.","Round basket with 2 small handle, 2 baskets stacked","Round basket with 2 small handle, 2 baskets stacked in each other",2 round stacking baskets with 2 handles
oatjomyt_dx7kwl44_f2zft59k,076.png,"Side view bunny basket, looks like a bunny side view",Side view bunny basket,bunny basket side view,Side view bunny basket
oatjomyt_jq4g6tz7_qkrlfrjg,001.png,"a brown basket with a rounded bottom and one handle, I see a direct side view of this basket, The one with the darker handle, And you can see the side of the basket, not really down into it at all","round, rounded bottom, medium-dark brown, single handle, a little shorted than the basket is tall, wider at the top than the bottom","round, medium-dark brown, wider at the top, single handle","round basket, medium-brown, wider at the top with a shorter handle"
oatjomyt_jq4g6tz7_qkrlfrjg,009.png,"brown with a cream strip around the top part of the basket, It is round but elongated, sort of like an oblong shape, There is a single handle that splits in two at the points where is meets the basket, No black","cream stripe around the top half of the basket, the handle that splits where it meets the basket","a handle that splits where it meets the basket, a cream strip for the top half of the basket","oblong basket, with a cream strip around the top, a handle that splits where it meets the basket"
oatjomyt_jq4g6tz7_qkrlfrjg,012.png,"a weird color, kind of mossy green in the body of the basket but the top border and bottom border of the basket are medium brown, The single handle is also medium brown and not as tall as the basket is deep, It looks a bit rectangular, I see a direct side view","mossy green basket, rectangular, medium brown lip around the top and bottom of the basket, single handle","a weird mossy green color in the body of the basket, a medium brown bottom and top lip, a single handle","mossy green basket, rectangular, with medium brown top and bottom lip, single handle"
oatjomyt_jq4g6tz7_qkrlfrjg,015.png,"a rectangular basket with to seperate lids (one on each side, covering the top of the basket), It also has a thicker handle and is medium brown","medium brown, two separate flaps, one handle in the middle, thicker where it meets the basket","two flaps, rectangular, a handle that is thicker where it meets the baskety","basket with two flaps, a handle that is wider where it meets the basket"
oatjomyt_jq4g6tz7_qkrlfrjg,017.png,"a weird shape, It is brown, and kind of an oval, The top of it kind of dips in the middle on each side, and there is a single handle, The view is slightly from above","weird shaped basked, sort of bulge-y, a dip on each side of the top lip, a single handle","weird shaped, sort of bulge-y, a dip in the lip on each side, a single handle","weird shaped bulge-y basket, that has a lip that dips on each side"
oatjomyt_jq4g6tz7_qkrlfrjg,019.png,"round and very shallow but wide, The basket is kind of a yellow color, with a medium brown lip around the top of the basket, It has a single large handle","yellow basket, round, very shallow, single tall handle, medium brown lip around the top of the basket","round and very shallow, yellow colored, a medium brown lip, single handle","Round basket, yellowish color with medium brown lip around the top, very shallow, one handle"
oatjomyt_jq4g6tz7_qkrlfrjg,022.png,"also sort of oblong, It is medium brown, The single handle is taller than the basket is deep, and the handle is twisted, I see a side view of the basket","sort of oblong, medium brown, twisted handle, taller than the basket itself","shallow and oblong and medium brown, a handle that is taller than the basket","Oblong basket, very tall handle, medium brown, handle is twisted"
oatjomyt_jq4g6tz7_qkrlfrjg,033.png,"a bunny basket, The bunny is facing directly to the camera, but slightly pointed to the left, The bunny has two little stubby feet","rabbit facing directly to the camera, looking slightly to the left, little stubby feet","facing the camera, two little stubby feet","bunny basket, facing the camera, with two stubby feet"
oatjomyt_jq4g6tz7_qkrlfrjg,037.png,"a tall medium brown basket, It is round and it has to little handles that are rounded, one on each side, It also has these weird little cutouts around the top","tall, deep round basket, Darker brown, two small handles, Odd little cutouts around the top","round and tall, two little handle, cutouts around the top","tall and deep basket, with cutouts around the top, two handles"
oatjomyt_jq4g6tz7_qkrlfrjg,040.png,"round, It is a darker brown with a cream strip around the bottom and and at the top, The single handle is also rounded and is a little shorter than the body of the basket","dark brown, cream stripe at the bottom of the basket and top of the basket, round, single handle","round, a cream strip on the bottom and the top, dark brown, a single handle","dark brown round basket with a cream strip around the top and the bottom, short handle"
oatjomyt_jq4g6tz7_qkrlfrjg,065.png,"round, It is tall and a bit wide, It is medium brown with two small handles (one on each side)","round and tall, sort of medium-dark brown, two small handles","round basket, tall with two handles, medium brown","round deep basket, medium brown with two handles"
oatjomyt_jq4g6tz7_qkrlfrjg,076.png,"looks like a rabbit, the rabbit's head is on the right side of the box","rabbit basket, rabbit facing the right, ears laid back to the left",facing to the right,"bunny facing off the the right, with ears back"
oatjomyt_kcdph60s_nnard4ka,001.png,"like a mixing bowl, almost smooth shaped, shaped like a mixing bowl, rounded bottom",Round mixing bowl,Mixing bowl,Mixing bowl
oatjomyt_kcdph60s_nnard4ka,009.png,"two toned, the handle splits into two parts as it goes into the basket, It's whiter on the upper part and light brown on the bottom, no dark lines, the handle looks like someone doing yoga","Yoga handle, two toned basket whit and light brown","Yoga, two-toned",yoga
oatjomyt_kcdph60s_nnard4ka,012.png,"Is facing the same way as five, two-toned, medium brown top and bottom, the larger middle part is dark brown","Two-toned- medium brown upper and bottom rims and and darker midsection., The handle is the same color as the top and bottom rims","Two toned medium brown top and bottom rims, dark mid section, handle is same color as the rims","Two toned medium brown top and bottom same color as handle, dark middle"
oatjomyt_kcdph60s_nnard4ka,015.png,"has lids, one lid leaning on the handle","Basket with lids, one lid is open and leaning on handle",Basket with lid,Lid
oatjomyt_kcdph60s_nnard4ka,017.png,"has a slight bow in the middle, almost like the shape of a heart",heart shaped basket,Heart,heart
oatjomyt_kcdph60s_nnard4ka,019.png,a pie shaped one,pie basket,Pie,Pie
oatjomyt_kcdph60s_nnard4ka,022.png,"the handle looks like a twizzler, The handle is shape is larger than the basket",Twizzler shaped handle,twizzler,Twizzler
oatjomyt_kcdph60s_nnard4ka,033.png,"the rodent, seemingly a mouse, it has little feet",rodent,Rodent,rodent
oatjomyt_kcdph60s_nnard4ka,037.png,a tall cylindrical one with tiny handles,Cylinder with little handles,Cylinder,cylinder
oatjomyt_kcdph60s_nnard4ka,040.png,"has a similar color scheme, it's rounder, the top and bottom tones are whiter","Two-toned basket, white upper and bottom dark middle, white upper and bottom, a dark middle","two-toned white upper and bottom, dark middle",two tone black white
oatjomyt_kcdph60s_nnard4ka,065.png,"a round cylindrical one, it appears to have another basket inside of it, the handles are small","Two baskets - one smaller on the other., Small handles",Double basket,Double basket
oatjomyt_kcdph60s_nnard4ka,076.png,"The rabbit one, has no feet",rabbit basket no feet,Rabbit,rabbit
oatjomyt_pog2ivsb_ru7kjtls,001.png,"brown oval-like bottom basket with tight weaving, the handle is the same as the rest of it",round brown basket with a tight weave and a round handle across the top from one side of the basket to the other,"a round brown basket, tight weave, a band of the same color at the top, handle across the top, handle is slightly darker, except shinier","round, brown shinier, rim of the same color"
oatjomyt_pog2ivsb_ru7kjtls,009.png,"rectangular basket, lighter weave in the middle, almost a double handle, reddish-brown, handle is solid right at the top, turns into two on each side, upside-down V as it connects to the basket, all brown, tightly wovem, light stripe in the center",very light in the center part and light brown stripe on top and bottom. the handle is rounded at the very top and splits into an upside down V where it attaches to the basket,"very light, greyish center, rectangular with darker stripe on top and bottom, handle is rounded in the center and curves down to an upside down V where it attaches to the basket, actually 2 upside down Vs, one on each side","rectangular, greyish center with a reddish-brown stripe on top and bottom, handles comes to an inverted V on either side where it attachees"
oatjomyt_pog2ivsb_ru7kjtls,012.png,"something like 5 only taller, reddish-brown top and bottom, dark brown in the middle","dark brown basket, rectangular, dark brown in the middle with lighter brown stripe on top and bottom and a lighter brown handle","very dark brown with a reddish stripe on top and bottom, a reddish handle","reddish-brown stripe on top and bottom, rectangular basket, reddish brown handle, dark brown in the center of the basket between the stripes"
oatjomyt_pog2ivsb_ru7kjtls,015.png,the right top of the basket is open,brown rectangular basket with the top open on the right side,"brown basket, round, tight weave, a small handle on either side, not quite as tall as 6, right top of the basket is open",right top of basket is open
oatjomyt_pog2ivsb_ru7kjtls,017.png,"slightly askew, all brown, dips down slightly in the center, with a handle on top",brown basket that droops slightly in the center; same color handle on the top,"brown basket dipping slightly in the center, same color handle",all brown with slight dip in the center of the basket
oatjomyt_pog2ivsb_ru7kjtls,019.png,"short round basket, light brown, light brown handle, darker brown trim, like you're looking down from above at it",short round basket with a handle and a darker stripe at the top. like you're looking down at it from above,"round, short basket, with a slightly darker stripe on top, handle across it, view is looking down at the basket, darker, almost reddish stripe on top only","short round basket, light brown base with reddish-brown stripe, handle going across, view is looking down at it, stripe is at the top"
oatjomyt_pog2ivsb_ru7kjtls,022.png,"all brown, squat roundish rectangular, handle going across","rectangular but ""roundish"" shorter basket with a handle across the top, lighter brown than the last two","short, roundish base with a handle across top, brown, roundish rectangular base","rectangular roundish base, brown, handle going across"
oatjomyt_pog2ivsb_ru7kjtls,033.png,"another animal-like one, face looking straight ahead",the animal one facing straight ahead,animal with face looking straight ahead,animal facing straight ahead
oatjomyt_pog2ivsb_ru7kjtls,037.png,"the tallest one, it's facing forward, you can see two open squares in the back","tall round basket, looks like small round handles on 2 sides and small open squares in the bac","tall brown basket, round, small round handles, one on each side, small open squares in back","taller basket with two small handles on either side, small open squares in back"
oatjomyt_pog2ivsb_ru7kjtls,040.png,"top and bottom of basket are greyish, middle of the basket and the handle are almost black","lighter stripe, greyish, on top and bottom of the basket. the middle and handle are very dark brown, almost black","has a greyish stripe on top and bottom, center and handle are almost black","greyish strip on top and bottom, dark, almost black center"
oatjomyt_pog2ivsb_ru7kjtls,065.png,"brown, tight weave, round, round handle on the right and left sides","round basket, brown, tight weave, with a round handle on each side of it","very skinny basket, left to right","round basket, tight weave, small handle on either side"
oatjomyt_pog2ivsb_ru7kjtls,076.png,"looks like an animal, head facing to the right","the animal-like one, facing right'",animal looking to the right,animal with head facing right
